Datetime,Open,High,Low,Close,Adj Close,Volume
2023-08-21 19:00:00-04:00,103.32599639892578,103.32599639892578,103.28399658203125,103.3219985961914,103.3219985961914,0
2023-08-21 20:00:00-04:00,103.3219985961914,103.36799621582031,103.3030014038086,103.3030014038086,103.3030014038086,0
2023-08-21 21:00:00-04:00,103.3030014038086,103.3219985961914,103.20999908447266,103.25299835205078,103.25299835205078,0
2023-08-21 22:00:00-04:00,103.25199890136719,103.25199890136719,103.18800354003906,103.23500061035156,103.23500061035156,0
2023-08-21 23:00:00-04:00,103.23500061035156,103.25,103.15299987792969,103.17400360107422,103.17400360107422,0
2023-08-22 00:00:00-04:00,103.177001953125,103.2249984741211,103.16100311279297,103.22000122070312,103.22000122070312,0
2023-08-22 01:00:00-04:00,103.22000122070312,103.25499725341797,103.17900085449219,103.25399780273438,103.25399780273438,0
2023-08-22 02:00:00-04:00,103.25399780273438,103.25399780273438,103.09700012207031,103.13500213623047,103.13500213623047,0
2023-08-22 03:00:00-04:00,103.13600158691406,103.14199829101562,103.01300048828125,103.04900360107422,103.04900360107422,0
2023-08-22 04:00:00-04:00,103.04900360107422,103.16799926757812,103.01699829101562,103.13600158691406,103.13600158691406,0
2023-08-22 05:00:00-04:00,103.13700103759766,103.22599792480469,103.125,103.12999725341797,103.12999725341797,0
2023-08-22 06:00:00-04:00,103.12999725341797,103.3010025024414,103.10700225830078,103.2979965209961,103.2979965209961,0
2023-08-22 07:00:00-04:00,103.2979965209961,103.33799743652344,103.26699829101562,103.2969970703125,103.2969970703125,0
2023-08-22 08:00:00-04:00,103.2969970703125,103.4729995727539,103.26499938964844,103.46399688720703,103.46399688720703,0
2023-08-22 09:00:00-04:00,103.46499633789062,103.6719970703125,103.43099975585938,103.65499877929688,103.65499877929688,0
2023-08-22 10:00:00-04:00,103.65499877929688,103.71600341796875,103.5510025024414,103.572998046875,103.572998046875,0
2023-08-22 11:00:00-04:00,103.572998046875,103.62000274658203,103.51399993896484,103.59700012207031,103.59700012207031,0
2023-08-22 12:00:00-04:00,103.59700012207031,103.5999984741211,103.5479965209961,103.5780029296875,103.5780029296875,0
2023-08-22 13:00:00-04:00,103.5780029296875,103.58999633789062,103.5260009765625,103.55699920654297,103.55699920654297,0
2023-08-22 14:00:00-04:00,103.55699920654297,103.5719985961914,103.53900146484375,103.56300354003906,103.56300354003906,0
2023-08-22 15:00:00-04:00,103.56300354003906,103.63099670410156,103.56199645996094,103.61100006103516,103.61100006103516,0
2023-08-22 16:00:00-04:00,103.61199951171875,103.61499786376953,103.58000183105469,103.60099792480469,103.60099792480469,0
2023-08-22 17:00:00-04:00,103.60099792480469,103.61499786376953,103.58399963378906,103.60800170898438,103.60800170898438,0
2023-08-22 18:00:00-04:00,103.60700225830078,103.60800170898438,103.5999984741211,103.60800170898438,103.60800170898438,0
2023-08-22 19:00:00-04:00,103.58000183105469,103.58899688720703,103.57499694824219,103.58799743652344,103.58799743652344,0
2023-08-22 20:00:00-04:00,103.58799743652344,103.59500122070312,103.51399993896484,103.56500244140625,103.56500244140625,0
2023-08-22 21:00:00-04:00,103.56500244140625,103.5770034790039,103.48300170898438,103.48899841308594,103.48899841308594,0
2023-08-22 22:00:00-04:00,103.48899841308594,103.52200317382812,103.4729995727539,103.50900268554688,103.50900268554688,0
2023-08-22 23:00:00-04:00,103.51000213623047,103.53199768066406,103.46499633789062,103.48500061035156,103.48500061035156,0
2023-08-23 00:00:00-04:00,103.48200225830078,103.50900268554688,103.45899963378906,103.45999908447266,103.45999908447266,0
2023-08-23 01:00:00-04:00,103.45899963378906,103.4729995727539,103.43699645996094,103.4489974975586,103.4489974975586,0
2023-08-23 02:00:00-04:00,103.4489974975586,103.53800201416016,103.447998046875,103.46600341796875,103.46600341796875,0
2023-08-23 03:00:00-04:00,103.46700286865234,103.79199981689453,103.38600158691406,103.73400115966797,103.73400115966797,0
2023-08-23 04:00:00-04:00,103.73400115966797,103.78600311279297,103.64399719238281,103.76899719238281,103.76899719238281,0
2023-08-23 05:00:00-04:00,103.76899719238281,103.9000015258789,103.76200103759766,103.88899993896484,103.88899993896484,0
2023-08-23 06:00:00-04:00,103.88899993896484,103.9530029296875,103.875,103.9260025024414,103.9260025024414,0
2023-08-23 07:00:00-04:00,103.9280014038086,103.9489974975586,103.8239974975586,103.9000015258789,103.9000015258789,0
2023-08-23 08:00:00-04:00,103.89900207519531,103.98100280761719,103.88700103759766,103.95600128173828,103.95600128173828,0
2023-08-23 09:00:00-04:00,103.95600128173828,103.96199798583984,103.5790023803711,103.5979995727539,103.5979995727539,0
2023-08-23 10:00:00-04:00,103.5989990234375,103.64199829101562,103.47699737548828,103.552001953125,103.552001953125,0
2023-08-23 11:00:00-04:00,103.552001953125,103.55400085449219,103.37899780273438,103.39399719238281,103.39399719238281,0
2023-08-23 12:00:00-04:00,103.39399719238281,103.43099975585938,103.34400177001953,103.36399841308594,103.36399841308594,0
2023-08-23 13:00:00-04:00,103.36499786376953,103.39700317382812,103.3030014038086,103.36399841308594,103.36399841308594,0
2023-08-23 14:00:00-04:00,103.36399841308594,103.4520034790039,103.36399841308594,103.41899871826172,103.41899871826172,0
2023-08-23 15:00:00-04:00,103.41899871826172,103.41999816894531,103.35900115966797,103.39299774169922,103.39299774169922,0
2023-08-23 16:00:00-04:00,103.39199829101562,103.40899658203125,103.3740005493164,103.37699890136719,103.37699890136719,0
2023-08-23 17:00:00-04:00,103.3759994506836,103.37699890136719,103.33799743652344,103.37000274658203,103.37000274658203,0
2023-08-23 18:00:00-04:00,103.37100219726562,103.37200164794922,103.35800170898438,103.36100006103516,103.36100006103516,0
2023-08-23 19:00:00-04:00,103.35600280761719,103.38099670410156,103.3479995727539,103.3499984741211,103.3499984741211,0
2023-08-23 20:00:00-04:00,103.3499984741211,103.37899780273438,103.27300262451172,103.33799743652344,103.33799743652344,0
2023-08-23 21:00:00-04:00,103.33799743652344,103.44300079345703,103.33399963378906,103.43000030517578,103.43000030517578,0
2023-08-23 22:00:00-04:00,103.43000030517578,103.4520034790039,103.37000274658203,103.38899993896484,103.38899993896484,0
2023-08-23 23:00:00-04:00,103.38899993896484,103.40399932861328,103.34300231933594,103.38899993896484,103.38899993896484,0
2023-08-24 00:00:00-04:00,103.38700103759766,103.41100311279297,103.35600280761719,103.37000274658203,103.37000274658203,0
2023-08-24 01:00:00-04:00,103.36900329589844,103.37300109863281,103.3219985961914,103.35800170898438,103.35800170898438,0
2023-08-24 02:00:00-04:00,103.35900115966797,103.45899963378906,103.3290023803711,103.45600128173828,103.45600128173828,0
2023-08-24 03:00:00-04:00,103.45600128173828,103.51799774169922,103.43299865722656,103.51300048828125,103.51300048828125,0
2023-08-24 04:00:00-04:00,103.51200103759766,103.51899719238281,103.44300079345703,103.47699737548828,103.47699737548828,0
2023-08-24 05:00:00-04:00,103.47699737548828,103.62999725341797,103.45999908447266,103.61900329589844,103.61900329589844,0
2023-08-24 06:00:00-04:00,103.61900329589844,103.63300323486328,103.5459976196289,103.55999755859375,103.55999755859375,0
2023-08-24 07:00:00-04:00,103.55999755859375,103.6989974975586,103.53900146484375,103.6989974975586,103.6989974975586,0
2023-08-24 08:00:00-04:00,103.6969985961914,103.93599700927734,103.68800354003906,103.88899993896484,103.88899993896484,0
2023-08-24 09:00:00-04:00,103.88800048828125,103.90299987792969,103.6989974975586,103.70999908447266,103.70999908447266,0
2023-08-24 10:00:00-04:00,103.71099853515625,103.76399993896484,103.63800048828125,103.7249984741211,103.7249984741211,0
2023-08-24 11:00:00-04:00,103.7249984741211,103.86699676513672,103.71700286865234,103.83999633789062,103.83999633789062,0
2023-08-24 12:00:00-04:00,103.84100341796875,103.9000015258789,103.83599853515625,103.88400268554688,103.88400268554688,0
2023-08-24 13:00:00-04:00,103.88400268554688,103.95800018310547,103.86299896240234,103.93599700927734,103.93599700927734,0
2023-08-24 14:00:00-04:00,103.93599700927734,103.98500061035156,103.89700317382812,103.98200225830078,103.98200225830078,0
2023-08-24 15:00:00-04:00,103.98200225830078,104.01599884033203,103.9540023803711,104.01599884033203,104.01599884033203,0
2023-08-24 16:00:00-04:00,104.01699829101562,104.0270004272461,103.97899627685547,103.98300170898438,103.98300170898438,0
2023-08-24 17:00:00-04:00,103.98400115966797,103.99400329589844,103.9489974975586,103.96499633789062,103.96499633789062,0
2023-08-24 18:00:00-04:00,103.96499633789062,103.99400329589844,103.96499633789062,103.99400329589844,103.99400329589844,0
2023-08-24 19:00:00-04:00,104.09500122070312,104.09500122070312,104.0780029296875,104.08999633789062,104.08999633789062,0
2023-08-24 20:00:00-04:00,104.09100341796875,104.12000274658203,104.04199981689453,104.11100006103516,104.11100006103516,0
2023-08-24 21:00:00-04:00,104.11100006103516,104.1780014038086,104.10900115966797,104.16600036621094,104.16600036621094,0
2023-08-24 22:00:00-04:00,104.16600036621094,104.21600341796875,104.16400146484375,104.1969985961914,104.1969985961914,0
2023-08-24 23:00:00-04:00,104.19400024414062,104.24600219726562,104.18000030517578,104.24600219726562,104.24600219726562,0
2023-08-25 00:00:00-04:00,104.24600219726562,104.27200317382812,104.2249984741211,104.22899627685547,104.22899627685547,0
2023-08-25 01:00:00-04:00,104.22899627685547,104.25700378417969,104.15599822998047,104.16100311279297,104.16100311279297,0
2023-08-25 02:00:00-04:00,104.16100311279297,104.24500274658203,104.15799713134766,104.24199676513672,104.24199676513672,0
2023-08-25 03:00:00-04:00,104.24199676513672,104.29399871826172,104.13800048828125,104.27899932861328,104.27899932861328,0
2023-08-25 04:00:00-04:00,104.27899932861328,104.30899810791016,104.14299774169922,104.15899658203125,104.15899658203125,0
2023-08-25 05:00:00-04:00,104.15899658203125,104.17500305175781,104.11799621582031,104.15299987792969,104.15299987792969,0
2023-08-25 06:00:00-04:00,104.1520004272461,104.15699768066406,104.02400207519531,104.0250015258789,104.0250015258789,0
2023-08-25 07:00:00-04:00,104.0250015258789,104.05899810791016,103.97200012207031,104.03099822998047,104.03099822998047,0
2023-08-25 08:00:00-04:00,104.03099822998047,104.04900360107422,103.94499969482422,103.97599792480469,103.97599792480469,0
2023-08-25 09:00:00-04:00,103.9739990234375,104.12100219726562,103.9530029296875,104.04000091552734,104.04000091552734,0
2023-08-25 10:00:00-04:00,104.04000091552734,104.4469985961914,103.74099731445312,104.40699768066406,104.40699768066406,0
2023-08-25 11:00:00-04:00,104.40699768066406,104.41999816894531,104.2030029296875,104.27100372314453,104.27100372314453,0
2023-08-25 12:00:00-04:00,104.27100372314453,104.27100372314453,104.13899993896484,104.18199920654297,104.18199920654297,0
2023-08-25 13:00:00-04:00,104.18199920654297,104.22200012207031,104.1240005493164,104.15399932861328,104.15399932861328,0
2023-08-25 14:00:00-04:00,104.15399932861328,104.15399932861328,104.0260009765625,104.0770034790039,104.0770034790039,0
2023-08-25 15:00:00-04:00,104.0780029296875,104.1510009765625,104.04900360107422,104.125,104.125,0
2023-08-25 16:00:00-04:00,104.125,104.21399688720703,104.12200164794922,104.18699645996094,104.18699645996094,0
2023-08-27 17:00:00-04:00,104.18699645996094,104.18699645996094,104.18699645996094,104.18699645996094,104.18699645996094,0
2023-08-27 18:00:00-04:00,104.1709976196289,104.1989974975586,104.14399719238281,104.1989974975586,104.1989974975586,0
2023-08-27 19:00:00-04:00,104.1989974975586,104.21099853515625,104.15399932861328,104.1719970703125,104.1719970703125,0
2023-08-27 20:00:00-04:00,104.1719970703125,104.1780014038086,104.10099792480469,104.125,104.125,0
2023-08-27 21:00:00-04:00,104.1259994506836,104.12699890136719,104.0530014038086,104.12300109863281,104.12300109863281,0
2023-08-27 22:00:00-04:00,104.12300109863281,104.13099670410156,104.06300354003906,104.072998046875,104.072998046875,0
2023-08-27 23:00:00-04:00,104.072998046875,104.08599853515625,104.06400299072266,104.07099914550781,104.07099914550781,0
2023-08-28 00:00:00-04:00,104.07099914550781,104.08999633789062,104.05599975585938,104.0770034790039,104.0770034790039,0
2023-08-28 01:00:00-04:00,104.0770034790039,104.09500122070312,104.01399993896484,104.05699920654297,104.05699920654297,0
2023-08-28 02:00:00-04:00,104.05699920654297,104.05699920654297,103.97699737548828,104.01399993896484,104.01399993896484,0
2023-08-28 03:00:00-04:00,104.01399993896484,104.11799621582031,103.99199676513672,104.11299896240234,104.11299896240234,0
2023-08-28 04:00:00-04:00,104.11299896240234,104.18000030517578,104.09400177001953,104.16400146484375,104.16400146484375,0
2023-08-28 05:00:00-04:00,104.16400146484375,104.1709976196289,104.11000061035156,104.11799621582031,104.11799621582031,0
2023-08-28 06:00:00-04:00,104.12000274658203,104.12999725341797,104.01599884033203,104.08599853515625,104.08599853515625,0
2023-08-28 07:00:00-04:00,104.08599853515625,104.12799835205078,104.07499694824219,104.12200164794922,104.12200164794922,0
2023-08-28 08:00:00-04:00,104.12000274658203,104.13700103759766,104.05999755859375,104.05999755859375,104.05999755859375,0
2023-08-28 09:00:00-04:00,104.06099700927734,104.16100311279297,104.04000091552734,104.07599639892578,104.07599639892578,0
2023-08-28 10:00:00-04:00,104.0770034790039,104.14800262451172,104.03800201416016,104.1240005493164,104.1240005493164,0
2023-08-28 11:00:00-04:00,104.125,104.14800262451172,104.06199645996094,104.06600189208984,104.06600189208984,0
2023-08-28 12:00:00-04:00,104.06600189208984,104.10199737548828,104.02799987792969,104.07599639892578,104.07599639892578,0
2023-08-28 13:00:00-04:00,104.07599639892578,104.11000061035156,104.0510025024414,104.0790023803711,104.0790023803711,0
2023-08-28 14:00:00-04:00,104.0790023803711,104.0989990234375,104.0530014038086,104.05799865722656,104.05799865722656,0
2023-08-28 15:00:00-04:00,104.05799865722656,104.0719985961914,103.99600219726562,104.01399993896484,104.01399993896484,0
2023-08-28 16:00:00-04:00,104.01399993896484,104.03299713134766,104.00800323486328,104.00900268554688,104.00900268554688,0
2023-08-28 17:00:00-04:00,104.00900268554688,104.03399658203125,103.99600219726562,104.00800323486328,104.00800323486328,0
2023-08-28 18:00:00-04:00,104.00900268554688,104.00900268554688,103.97100067138672,103.97899627685547,103.97899627685547,0
2023-08-28 19:00:00-04:00,103.91999816894531,103.95800018310547,103.91999816894531,103.94999694824219,103.94999694824219,0
2023-08-28 20:00:00-04:00,103.95099639892578,103.97799682617188,103.89399719238281,103.95999908447266,103.95999908447266,0
2023-08-28 21:00:00-04:00,103.95999908447266,103.95999908447266,103.84700012207031,103.86900329589844,103.86900329589844,0
2023-08-28 22:00:00-04:00,103.86900329589844,103.90399932861328,103.8550033569336,103.8550033569336,103.8550033569336,0
2023-08-28 23:00:00-04:00,103.85600280761719,103.87699890136719,103.8290023803711,103.84700012207031,103.84700012207031,0
2023-08-29 00:00:00-04:00,103.84700012207031,103.93900299072266,103.84700012207031,103.93900299072266,103.93900299072266,0
2023-08-29 01:00:00-04:00,103.93900299072266,103.96499633789062,103.9209976196289,103.94499969482422,103.94499969482422,0
2023-08-29 02:00:00-04:00,103.94499969482422,104.04499816894531,103.9209976196289,104.04199981689453,104.04199981689453,0
2023-08-29 03:00:00-04:00,104.04199981689453,104.0510025024414,103.88899993896484,103.98600006103516,103.98600006103516,0
2023-08-29 04:00:00-04:00,103.98799896240234,104.06900024414062,103.96900177001953,104.06099700927734,104.06099700927734,0
2023-08-29 05:00:00-04:00,104.06099700927734,104.09200286865234,104.01399993896484,104.02799987792969,104.02799987792969,0
2023-08-29 06:00:00-04:00,104.0270004272461,104.1520004272461,104.01599884033203,104.13700103759766,104.13700103759766,0
2023-08-29 07:00:00-04:00,104.13700103759766,104.19999694824219,104.10900115966797,104.1969985961914,104.1969985961914,0
2023-08-29 08:00:00-04:00,104.1969985961914,104.3550033569336,104.17900085449219,104.29000091552734,104.29000091552734,0
2023-08-29 09:00:00-04:00,104.29100036621094,104.3550033569336,104.177001953125,104.20600128173828,104.20600128173828,0
2023-08-29 10:00:00-04:00,104.20600128173828,104.20600128173828,103.76200103759766,103.92400360107422,103.92400360107422,0
2023-08-29 11:00:00-04:00,103.9229965209961,103.94300079345703,103.64099884033203,103.72699737548828,103.72699737548828,0
2023-08-29 12:00:00-04:00,103.72799682617188,103.75299835205078,103.62000274658203,103.62799835205078,103.62799835205078,0
2023-08-29 13:00:00-04:00,103.62799835205078,103.62799835205078,103.49800109863281,103.5260009765625,103.5260009765625,0
2023-08-29 14:00:00-04:00,103.5260009765625,103.63500213623047,103.5250015258789,103.53099822998047,103.53099822998047,0
2023-08-29 15:00:00-04:00,103.53099822998047,103.54499816894531,103.36499786376953,103.4219970703125,103.4219970703125,0
2023-08-29 16:00:00-04:00,103.42500305175781,103.4739990234375,103.4219970703125,103.46700286865234,103.46700286865234,0
2023-08-29 17:00:00-04:00,103.46700286865234,103.50800323486328,103.46700286865234,103.47699737548828,103.47699737548828,0
2023-08-29 18:00:00-04:00,103.47799682617188,103.47799682617188,103.4489974975586,103.4530029296875,103.4530029296875,0
2023-08-29 19:00:00-04:00,103.44400024414062,103.55899810791016,103.44400024414062,103.55799865722656,103.55799865722656,0
2023-08-29 20:00:00-04:00,103.55699920654297,103.58000183105469,103.53299713134766,103.54000091552734,103.54000091552734,0
2023-08-29 21:00:00-04:00,103.54000091552734,103.59700012207031,103.53299713134766,103.58999633789062,103.58999633789062,0
2023-08-29 22:00:00-04:00,103.58999633789062,103.62799835205078,103.5770034790039,103.61000061035156,103.61000061035156,0
2023-08-29 23:00:00-04:00,103.61000061035156,103.61399841308594,103.58499908447266,103.58899688720703,103.58899688720703,0
2023-08-30 00:00:00-04:00,103.58499908447266,103.65699768066406,103.58499908447266,103.65699768066406,103.65699768066406,0
2023-08-30 01:00:00-04:00,103.65699768066406,103.68599700927734,103.58999633789062,103.62699890136719,103.62699890136719,0
2023-08-30 02:00:00-04:00,103.6259994506836,103.63300323486328,103.54100036621094,103.6050033569336,103.6050033569336,0
2023-08-30 03:00:00-04:00,103.6050033569336,103.69599914550781,103.56999969482422,103.6259994506836,103.6259994506836,0
2023-08-30 04:00:00-04:00,103.62300109863281,103.697998046875,103.61799621582031,103.625,103.625,0
2023-08-30 05:00:00-04:00,103.625,103.63600158691406,103.43399810791016,103.46900177001953,103.46900177001953,0
2023-08-30 06:00:00-04:00,103.47000122070312,103.53199768066406,103.43699645996094,103.44100189208984,103.44100189208984,0
2023-08-30 07:00:00-04:00,103.44000244140625,103.52200317382812,103.43599700927734,103.52200317382812,103.52200317382812,0
2023-08-30 08:00:00-04:00,103.52300262451172,103.5510025024414,103.09300231933594,103.12799835205078,103.12799835205078,0
2023-08-30 09:00:00-04:00,103.12799835205078,103.19599914550781,102.93599700927734,102.93599700927734,102.93599700927734,0
2023-08-30 10:00:00-04:00,102.93599700927734,103.11299896240234,102.93599700927734,103.072998046875,103.072998046875,0
2023-08-30 11:00:00-04:00,103.072998046875,103.12000274658203,103.02200317382812,103.09700012207031,103.09700012207031,0
2023-08-30 12:00:00-04:00,103.09700012207031,103.18099975585938,103.09700012207031,103.13800048828125,103.13800048828125,0
2023-08-30 13:00:00-04:00,103.13800048828125,103.1989974975586,103.072998046875,103.19000244140625,103.19000244140625,0
2023-08-30 14:00:00-04:00,103.19000244140625,103.2239990234375,103.15399932861328,103.15699768066406,103.15699768066406,0
2023-08-30 15:00:00-04:00,103.15799713134766,103.2030029296875,103.1500015258789,103.18599700927734,103.18599700927734,0
2023-08-30 16:00:00-04:00,103.18499755859375,103.18900299072266,103.15899658203125,103.16899871826172,103.16899871826172,0
2023-08-30 17:00:00-04:00,103.16999816894531,103.17900085449219,103.13500213623047,103.14800262451172,103.14800262451172,0
2023-08-30 18:00:00-04:00,103.14800262451172,103.14800262451172,103.13700103759766,103.14600372314453,103.14600372314453,0
2023-08-30 19:00:00-04:00,103.10199737548828,103.13099670410156,103.10099792480469,103.1259994506836,103.1259994506836,0
2023-08-30 20:00:00-04:00,103.1259994506836,103.13300323486328,103.08699798583984,103.09100341796875,103.09100341796875,0
2023-08-30 21:00:00-04:00,103.09100341796875,103.09300231933594,103.00900268554688,103.08599853515625,103.08599853515625,0
2023-08-30 22:00:00-04:00,103.08599853515625,103.13500213623047,103.0790023803711,103.13099670410156,103.13099670410156,0
2023-08-30 23:00:00-04:00,103.13099670410156,103.16000366210938,103.12699890136719,103.15899658203125,103.15899658203125,0
2023-08-31 00:00:00-04:00,103.15899658203125,103.16999816894531,103.14099884033203,103.16000366210938,103.16000366210938,0
2023-08-31 01:00:00-04:00,103.15899658203125,103.19400024414062,103.15899658203125,103.17500305175781,103.17500305175781,0
2023-08-31 02:00:00-04:00,103.17500305175781,103.2699966430664,103.1520004272461,103.2699966430664,103.2699966430664,0
2023-08-31 03:00:00-04:00,103.2699966430664,103.35199737548828,103.23500061035156,103.33399963378906,103.33399963378906,0
2023-08-31 04:00:00-04:00,103.33499908447266,103.45500183105469,103.32599639892578,103.4520034790039,103.4520034790039,0
2023-08-31 05:00:00-04:00,103.4520034790039,103.54199981689453,103.43900299072266,103.49500274658203,103.49500274658203,0
2023-08-31 06:00:00-04:00,103.49299621582031,103.57499694824219,103.46800231933594,103.4990005493164,103.4990005493164,0
2023-08-31 07:00:00-04:00,103.49700164794922,103.60900115966797,103.49700164794922,103.51100158691406,103.51100158691406,0
2023-08-31 08:00:00-04:00,103.51100158691406,103.54199981689453,103.37200164794922,103.45500183105469,103.45500183105469,0
2023-08-31 09:00:00-04:00,103.45600128173828,103.70800018310547,103.447998046875,103.6510009765625,103.6510009765625,0
2023-08-31 10:00:00-04:00,103.6520004272461,103.73999786376953,103.58200073242188,103.58300018310547,103.58300018310547,0
2023-08-31 11:00:00-04:00,103.58300018310547,103.73400115966797,103.55699920654297,103.7030029296875,103.7030029296875,0
2023-08-31 12:00:00-04:00,103.7030029296875,103.7229995727539,103.64700317382812,103.68399810791016,103.68399810791016,0
2023-08-31 13:00:00-04:00,103.68399810791016,103.6989974975586,103.5780029296875,103.60099792480469,103.60099792480469,0
2023-08-31 14:00:00-04:00,103.60199737548828,103.63099670410156,103.53600311279297,103.61900329589844,103.61900329589844,0
2023-08-31 15:00:00-04:00,103.61900329589844,103.63500213623047,103.5780029296875,103.6259994506836,103.6259994506836,0
2023-08-31 16:00:00-04:00,103.6259994506836,103.64600372314453,103.60800170898438,103.63099670410156,103.63099670410156,0
2023-08-31 17:00:00-04:00,103.63099670410156,103.64299774169922,103.62799835205078,103.63999938964844,103.63999938964844,0
2023-08-31 18:00:00-04:00,103.63999938964844,103.63999938964844,103.62699890136719,103.62999725341797,103.62999725341797,0
2023-08-31 19:00:00-04:00,103.61599731445312,103.63200378417969,103.61299896240234,103.63200378417969,103.63200378417969,0
2023-08-31 20:00:00-04:00,103.63200378417969,103.70600128173828,103.61799621582031,103.68099975585938,103.68099975585938,0
2023-08-31 21:00:00-04:00,103.68099975585938,103.68099975585938,103.51300048828125,103.59100341796875,103.59100341796875,0
2023-08-31 22:00:00-04:00,103.59100341796875,103.63700103759766,103.54100036621094,103.62300109863281,103.62300109863281,0
2023-08-31 23:00:00-04:00,103.62300109863281,103.66400146484375,103.61699676513672,103.6510009765625,103.6510009765625,0
2023-09-01 00:00:00-04:00,103.6510009765625,103.68299865722656,103.60700225830078,103.61299896240234,103.61299896240234,0
2023-09-01 01:00:00-04:00,103.61299896240234,103.64600372314453,103.60600280761719,103.6240005493164,103.6240005493164,0
2023-09-01 02:00:00-04:00,103.6240005493164,103.7760009765625,103.61599731445312,103.61900329589844,103.61900329589844,0
2023-09-01 03:00:00-04:00,103.61799621582031,103.62899780273438,103.48899841308594,103.52300262451172,103.52300262451172,0
2023-09-01 04:00:00-04:00,103.52300262451172,103.61199951171875,103.51799774169922,103.59700012207031,103.59700012207031,0
2023-09-01 05:00:00-04:00,103.59700012207031,103.60099792480469,103.53500366210938,103.57499694824219,103.57499694824219,0
2023-09-01 06:00:00-04:00,103.57499694824219,103.62300109863281,103.57099914550781,103.59500122070312,103.59500122070312,0
2023-09-01 07:00:00-04:00,103.59500122070312,103.6719970703125,103.55999755859375,103.6719970703125,103.6719970703125,0
2023-09-01 08:00:00-04:00,103.6709976196289,103.67900085449219,103.27200317382812,103.42400360107422,103.42400360107422,0
2023-09-01 09:00:00-04:00,103.42500305175781,103.67500305175781,103.31700134277344,103.60099792480469,103.60099792480469,0
2023-09-01 10:00:00-04:00,103.5989990234375,104.03600311279297,103.59700012207031,104.00399780273438,104.00399780273438,0
2023-09-01 11:00:00-04:00,104.00199890136719,104.18699645996094,104.00199890136719,104.18699645996094,104.18699645996094,0
2023-09-01 12:00:00-04:00,104.18699645996094,104.26300048828125,104.18699645996094,104.21700286865234,104.21700286865234,0
2023-09-01 13:00:00-04:00,104.21700286865234,104.22599792480469,104.15699768066406,104.19599914550781,104.19599914550781,0
2023-09-01 14:00:00-04:00,104.19599914550781,104.26699829101562,104.19200134277344,104.23600006103516,104.23600006103516,0
2023-09-01 15:00:00-04:00,104.23600006103516,104.29100036621094,104.21700286865234,104.2770004272461,104.2770004272461,0
2023-09-01 16:00:00-04:00,104.2770004272461,104.28800201416016,104.24400329589844,104.26399993896484,104.26399993896484,0
2023-09-03 17:00:00-04:00,104.26399993896484,104.26399993896484,104.26399993896484,104.26399993896484,104.26399993896484,0
2023-09-03 18:00:00-04:00,104.25900268554688,104.27300262451172,104.24400329589844,104.26599884033203,104.26599884033203,0
2023-09-03 19:00:00-04:00,104.26699829101562,104.27300262451172,104.23300170898438,104.23899841308594,104.23899841308594,0
2023-09-03 20:00:00-04:00,104.23899841308594,104.26499938964844,104.20700073242188,104.2229995727539,104.2229995727539,0
